"id","createdAt","updatedAt","label","acrofieldlabel","type","formId","sectionId","excluded","partialLabel","apiName","order","parentId","custom","description","showGroupLabel","uuid","height","page","width","x","y","unifiedFieldId","hidden","toggleDescription"
5193463,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Recurring Option","rmd_recurring","RadioButton",45330,7925,FALSE,"rmd_recurring","rmd_recurring",1,5193406,FALSE,,FALSE,"5be4db64-7145-48c9-a96b-de15b00392b6",,,,,,823,FALSE,FALSE
5193464,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","One Time Option","rmd_one-time","RadioButton",45330,7925,FALSE,"rmd_one-time","rmd_one-time",2,5193406,FALSE,"<p>New request form required annually</p>",FALSE,"81d91ce8-96fe-4dbd-9350-35a5705ab03e",,,,,,829,FALSE,FALSE
5193465,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Annually","rmd_recurring__annually","RadioButton",45330,7925,FALSE,"rmd_recurring__annually","rmd_recurring__annually",1,5193407,FALSE,,FALSE,"2354486c-526a-4701-9217-de1122b828f6",,,,,,828,FALSE,FALSE
5193466,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Semi-Annually","rmd_recurring__semi-annually","RadioButton",45330,7925,FALSE,"rmd_recurring__semi-annually","rmd_recurring__semi-annually",2,5193407,FALSE,,FALSE,"e0fc213f-5a8c-4074-93b7-0993771014ea",,,,,,825,FALSE,FALSE
5193467,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Quarterly","rmd_recurring__quarterly","RadioButton",45330,7925,FALSE,"rmd_recurring__quarterly","rmd_recurring__quarterly",3,5193407,FALSE,,FALSE,"9d672ddc-5d45-4894-8dbd-0ace428a3da7",,,,,,826,FALSE,FALSE
5193468,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Monthly","rmd_recurring__monthly","RadioButton",45330,7925,FALSE,"rmd_recurring__monthly","rmd_recurring__monthly",4,5193407,FALSE,,FALSE,"597538cd-9a8f-49ec-910d-9aad902d426d",,,,,,827,FALSE,FALSE
5193469,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","One-time current year only","rmd_one-time__current-only","RadioButton",45330,7925,FALSE,"rmd_one-time__current-only","rmd_one-time__current-only",1,5193408,FALSE,,FALSE,"c7e26e04-0ce5-4465-a818-1278a713c213",,,,,,833,FALSE,FALSE
5193470,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Current year specific amount","rmd_one-time__current-specific","RadioButton",45330,7925,FALSE,"rmd_one-time__current-specific","rmd_one-time__current-specific",2,5193408,FALSE,,FALSE,"ebdcae4b-7483-4d65-b071-b0cd4c447705",,,,,,834,FALSE,FALSE
5193471,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Past year specific amount","rmd_one-time__past","RadioButton",45330,7925,FALSE,"rmd_one-time__past","rmd_one-time__past",3,5193408,FALSE,,FALSE,"012c05fb-84cd-4665-bdae-782d05c9bdf4",,,,,,831,FALSE,FALSE
5193423,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Payment Methods","payment--group","RadioGroup",45330,7928,FALSE,"payment--group","payment--group",1,,FALSE,,FALSE,"3382a0bb-047c-4db1-9adc-78b4f83a6634",8,3,8,35,472,240,FALSE,FALSE
5193424,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Select an account type","payment_direct--group","RadioGroup",45330,7928,FALSE,"payment_direct--group","payment_direct--group",1,5193477,FALSE,"<p>If there is no account information on file, or you don’t provide account information, we’ll mail a check to the address on file</p>",TRUE,"1dacc61a-a185-4512-8e25-f76b5078a0e3",8,3,8,62,399,251,FALSE,FALSE
5193425,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Check here if this is a commercial bank account","payment_direct__commercial","Checkbox",45330,7928,FALSE,"payment_direct__commercial","payment_direct__commercial",2,5193477,FALSE,,FALSE,"6e8a141e-8c57-4541-8ea6-0c32cd5594c3",8,3,8,47,345,250,FALSE,FALSE
5193426,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Bank Account Holder Name","payment_direct__name","TextField",45330,7928,FALSE,"payment_direct__name","payment_direct__name",3,5193477,FALSE,,FALSE,"8b27f2e0-4ada-4bd6-972c-4bc1cd02e721",14,3,267,308,298,218,FALSE,FALSE
5193427,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Financial Institution Name","payment_direct__institution","TextField",45330,7928,FALSE,"payment_direct__institution","payment_direct__institution",4,5193477,FALSE,,FALSE,"e12e23b7-c124-478e-8e3d-cc1679b7d95c",14,3,394,181,253,217,FALSE,FALSE
5193428,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Transit / ABA Routing Number","payment_direct__routing-number","TextField",45330,7928,FALSE,"payment_direct__routing-number","payment_direct__routing-number",5,5193477,FALSE,,FALSE,"e71b7b3f-06dc-4d19-bc59-1a541202e931",14,3,200,195,236,220,FALSE,FALSE
5193429,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Account Number","payment_direct__account-number","TextField",45330,7928,FALSE,"payment_direct__account-number","payment_direct__account-number",6,5193477,FALSE,,FALSE,"f0c5e59a-26a2-4575-8e32-38dcf5054199",14,3,435,140,217,219,FALSE,FALSE
5193430,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Email Address","payment_digital__email","TextField",45330,7928,FALSE,"payment_digital__email","payment_digital__email",1,5193478,FALSE,,FALSE,"0f5ec759-6bef-4dac-be7a-6055d1fca145",14,4,392,183,574,246,FALSE,FALSE
5193431,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Check payable to / Name","payment_fbo__name","TextField",45330,7928,FALSE,"payment_fbo__name","payment_fbo__name",1,5193481,FALSE,,FALSE,"0870e309-af16-483d-b124-cc160be32bc3",14,4,401,174,442,235,FALSE,FALSE
5193432,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Address","payment_fbo__address","TextField",45330,7928,FALSE,"payment_fbo__address","payment_fbo__address",2,5193481,FALSE,,FALSE,"4e9be4ac-a4f8-4c24-93e7-a4d07f4f5c5d",14,4,473,102,424,236,FALSE,FALSE
5193433,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","City","payment_fbo__city","TextField",45330,7928,FALSE,"payment_fbo__city","payment_fbo__city",3,5193481,FALSE,,FALSE,"64c4f1db-17e0-4242-ac85-b49c24e1f1c6",14,4,275,84,406,237,FALSE,FALSE
5193434,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","State","payment_fbo__state","TextField",45330,7928,FALSE,"payment_fbo__state","payment_fbo__state",4,5193481,FALSE,,FALSE,"63e898b0-1b6d-4264-a975-fd3714ba8384",13,4,72,396,406,238,FALSE,FALSE
5193435,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","ZIP","payment_fbo__zip","TextField",45330,7928,FALSE,"payment_fbo__zip","payment_fbo__zip",5,5193481,FALSE,,FALSE,"63a15413-c104-44fc-9147-8a920449d7d3",14,4,81,494,406,239,FALSE,FALSE
5193477,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Direct Deposit","payment_direct","RadioButton",45330,7928,FALSE,"payment_direct","payment_direct",1,5193423,FALSE,"<p>You are authorizing a one-time or recurring Automated Clearing House (ACH) credit (direct deposit) to the bank account provided on this form.</p>",FALSE,"db79744a-fc93-445a-a23a-787af065363e",,,,,,241,FALSE,TRUE
5193478,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Digital Payment via the J.P. Morgan Concourse Platform","payment_digital","RadioButton",45330,7928,FALSE,"payment_digital","payment_digital",2,5193423,FALSE,"<p>This payment option is only available for payments made to you for $50,000 or less.</p><p><br></p><p>Payment will be facilitated via a third party digital payment platform called J.P. Morgan Concourse.</p>",FALSE,"23972efe-2beb-44fc-bac6-110990b1098b",,,,,,245,FALSE,TRUE
5193479,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Mail Check to Address on File","payment_check","RadioButton",45330,7928,FALSE,"payment_check","payment_check",3,5193423,FALSE,,FALSE,"a2af24ca-78d3-4f9e-af72-c03d73e175a5",,,,,,242,FALSE,FALSE
5193480,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Send to my Custodial Account","payment_custodial","RadioButton",45330,7928,FALSE,"payment_custodial","payment_custodial",4,5193423,FALSE,"<p>My contract has a custodial firm as owner; Nationwide will issue funds per agreement</p>",FALSE,"30960773-ed07-41c0-aec0-bb2de1a573a5",,,,,,243,FALSE,TRUE
5193481,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Send to a Company / Organization / Charity For Benefit of (FBO)","payment_fbo","RadioButton",45330,7928,FALSE,"payment_fbo","payment_fbo",5,5193423,FALSE,,FALSE,"d8346e71-a33f-4302-a9f4-5131cce7d2fe",,,,,,244,FALSE,FALSE
5193482,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Account on File","payment_direct__account","RadioButton",45330,7928,FALSE,"payment_direct__account","payment_direct__account",1,5193424,FALSE,"<p>Verify account information below</p>",FALSE,"3b144190-5bdd-4de1-96e2-f2f4ec883eaf",,,,,,241,FALSE,TRUE
5193483,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","New Checking Account","payment_direct__checking","RadioButton",45330,7928,FALSE,"payment_direct__checking","payment_direct__checking",2,5193424,FALSE,"<p><span style=""color: rgb(13, 13, 13);"">Provide account information below</span></p>",FALSE,"b07908d1-ac1d-4274-a4a0-c53b6b13fd76",,,,,,248,FALSE,TRUE
5193484,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","New Savings Account","payment_direct__savings","RadioButton",45330,7928,FALSE,"payment_direct__savings","payment_direct__savings",3,5193424,FALSE,"<p><span style=""color: rgb(13, 13, 13);"">Provide account information below</span></p>",FALSE,"fb07b0b9-908b-4191-9457-42458c120003",,,,,,247,FALSE,TRUE
6725784,"2025-03-28 18:40:00.363","2025-04-29 16:49:46.67","Payment Method","payment_method","PaymentMethod",45330,7928,FALSE,,"payment_method",1,,FALSE,,FALSE,"a8c1fdf6-4e24-4854-ad38-692b28a6772f",,,,,,,FALSE,FALSE
5193422,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","You may only select one option below per withdrawal","exceptions--group","RadioGroup",45330,7932,FALSE,"exceptions--group","exceptions--group",1,,FALSE,,FALSE,"b0413540-c6a2-4d32-acb1-872819f4df87",9,2,9,35,100,796,FALSE,FALSE
5193472,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Qualified Birth or Adoption Distributions (QBAD)","exceptions_qbad","RadioButton",45330,7932,FALSE,"exceptions_qbad","exceptions_qbad",1,5193422,FALSE,"<p>By selecting this option, I certify that this distribution meets the IRS requirements for a QBAD from my qualified contract. </p><p><br></p><p>QBADs are not subject to 20% mandatory federal tax withholding or the 10% IRS additional tax penalty for those under 59 1/2.</p>",FALSE,"df8089c5-27ff-421d-8017-ea10d7b2464d",,,,,,797,FALSE,TRUE
5193473,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Terminally Ill Distribution","exceptions_terminal","RadioButton",45330,7932,FALSE,"exceptions_terminal","exceptions_terminal",2,5193422,FALSE,"<p>By selecting this option I certify that this distribution meets the IRS eligibility requirements for a Terminally Ill Distribution. </p><p><br></p><p>A distribution for Terminal Illness is not subject to the 10% IRS additional penalty tax for those under 59 1/2. A distribution for Terminal Illness is subject to the 20% mandatory federal tax withholding.</p><p><br></p><p>I also understand that I will be required to submit the Terminal Illness Physician Certification Form in addition to this distribution form.</p>",FALSE,"30224ebe-28b1-4fa1-91a1-122346e3fc71",,,,,,801,FALSE,TRUE
5193474,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Disaster Recovery Distribution","exceptions_disaster","RadioButton",45330,7932,FALSE,"exceptions_disaster","exceptions_disaster",3,5193422,FALSE,"<p>By selecting this option, I certify that this distribution meets the IRS eligibility requirements for a Disaster Recovery Distribution. </p><p><br></p><p>A Disaster Recovery Distribution is not subject to 20% mandatory federal tax withholding or the 10% IRS additional penalty tax for those under 59 1/2.</p>",FALSE,"3112e178-bc61-4d94-9bfb-38c73a8b46a6",,,,,,798,FALSE,TRUE
5193475,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Eligilble Distribution to a Domestic Abuse Victim (EDDAV)","exceptions_eddav","RadioButton",45330,7932,FALSE,"exceptions_eddav","exceptions_eddav",4,5193422,FALSE,"<p>By selecting this option, I certify that this distribution meets the IRS eligibility requirements for an EDDAV from my qualified contract. </p><p><br></p><p>EDDAVs are not subject to 20% mandatory federal tax withholding or the 10% IRS additional penalty tax for those under 59 1/2.</p>",FALSE,"1bbb2c16-fe79-403c-ad3f-05c036fcab15",,,,,,799,FALSE,TRUE
5193476,"2025-01-20 16:39:46.008","2025-01-20 16:39:46.008","Emergency Personal Expense Distribution (EPED)","exceptions_eped","RadioButton",45330,7932,FALSE,"exceptions_eped","exceptions_eped",5,5193422,FALSE,"<p>By selecting this option, I certify that this distribution meets the IRS eligibility requirements for an EPED from my qualified contract. </p><p><br></p><p>EPEDs are not subject to 20% mandatory federal tax withholding or the 10% IRS additional penalty tax for those under 59 1/2.</p>",FALSE,"dc6225f7-0342-427d-8e3f-15ef00ccccbb",,,,,,800,FALSE,TRUE
5193550,"2025-01-20 21:36:26.75","2025-04-29 16:49:45.809","Number of children adopted or born","exceptions_qbad__number","TextField",45330,7932,FALSE,"exceptions_qbad__number","exceptions_qbad__number",1,5193472,FALSE,,FALSE,"d3edbdbe-1dcc-4e7c-b26f-61504b573391",12,2,59,48,52,263,FALSE,FALSE
5193436,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Owner's Name","sign_owner__name","TextField",45330,7934,FALSE,"sign_owner__name","sign_owner__name",1,5193438,FALSE,,FALSE,"0967349e-4952-4916-b5eb-7f9c3ae0388e",14,5,218,141,651,5,FALSE,FALSE
5193437,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Owner SSN / TIN","sign_owner__ssntin","TextField",45330,7934,FALSE,"sign_owner__ssntin","sign_owner__ssntin",2,5193438,FALSE,,FALSE,"2ddb74ce-99d3-4f48-81c7-09d43c7b910e",15,5,115,461,651,6,FALSE,FALSE
5193438,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Owner's Signature","sign_owner__signature","Signature",45330,7934,FALSE,"sign_owner__signature","sign_owner__signature",3,,FALSE,,FALSE,"2b98fd2e-2acb-4324-b99d-3aba7d7e7b8a",15,5,264,95,633,,FALSE,FALSE
5193439,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Date","sign_owner__date","SignatureDate",45330,7934,FALSE,"sign_owner__date","sign_owner__date",1,5193438,FALSE,,FALSE,"9c27af56-a597-47d2-a758-2264ac328a8c",14,5,181,394,633,,FALSE,FALSE
5193440,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Joint Owner's Name","sign_joint-owner__name","SignatureTextField",45330,7935,FALSE,"sign_joint-owner__name","sign_joint-owner__name",1,5193441,FALSE,,FALSE,"8226c89a-de98-44fb-b8cd-3350b9507a0f",15,5,434,142,601,,FALSE,FALSE
5193441,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Joint Owner's Signature","sign_joint-owner__signature","Signature",45330,7935,FALSE,"sign_joint-owner__signature","sign_joint-owner__signature",2,,FALSE,,FALSE,"0a58c602-a427-4280-97fd-9f8a5b20d650",14,5,264,96,583,,FALSE,FALSE
5193442,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Date","sign_joint-owner__date","SignatureDate",45330,7935,FALSE,"sign_joint-owner__date","sign_joint-owner__date",1,5193441,FALSE,,FALSE,"8f71b28d-0dd0-4693-9b75-623e29c5b7aa",14,5,181,394,583,,FALSE,FALSE
5193443,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Spouse's Name","sign_spouse__name","SignatureTextField",45330,7936,FALSE,"sign_spouse__name","sign_spouse__name",1,5193444,FALSE,"<p>I have read and understand the community property disclosure found on this form. I agree that this disclosure applies to me and I consent to the distribution requested and waive any rights that I may have to such Annuity Contract under applicable community property laws.</p>",FALSE,"1cef4d80-45fa-4591-a2ed-f44c07c7a2b1",14,5,291,140,547,,FALSE,FALSE
5193444,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Spouse's Signature","sign_spouse__signature","Signature",45330,7936,FALSE,"sign_spouse__signature","sign_spouse__signature",2,,FALSE,,FALSE,"09195483-3b95-415b-96f5-c15f4e3cf814",15,5,263,96,508,,FALSE,FALSE
5193445,"2025-01-20 16:39:43.942","2025-04-29 16:49:45.809","Date","sign_spouse__date","SignatureDate",45330,7936,FALSE,"sign_spouse__date","sign_spouse__date",1,5193444,FALSE,,FALSE,"502eb8b0-bee9-4b88-a409-1491fbcdcee7",14,5,181,394,509,,FALSE,FALSE
5193324,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","First Name","owner_first","TextField",45329,7937,FALSE,"owner_first","owner_first",1,,FALSE,,FALSE,"267c3d35-d26f-453b-abfc-7e009e426d88",14,0,126,89,615,3,FALSE,FALSE
5193325,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Last Name","owner_last","TextField",45329,7937,FALSE,"owner_last","owner_last",2,,FALSE,,FALSE,"a68c2c8b-6176-4615-8bbc-96f4d08edca4",14,0,119,276,615,4,FALSE,FALSE
5193326,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Contract Number","owner_contract","TextField",45329,7937,FALSE,"owner_contract","owner_contract",3,,FALSE,,FALSE,"415b2eef-16fe-43d5-843f-0abc4f74ded3",14,0,89,486,615,8,FALSE,FALSE
5193327,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Address","owner_address","TextField",45329,7937,FALSE,"owner_address","owner_address",4,,FALSE,,FALSE,"ef12d38c-d8b8-469c-b946-cd7fefdef181",14,0,498,77,598,16,FALSE,FALSE
5193328,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","City","owner_city","TextField",45329,7937,FALSE,"owner_city","owner_city",5,,FALSE,,FALSE,"b8261961-88cb-4a3c-841a-a7b0b0f34f91",14,0,301,58,581,17,FALSE,FALSE
5193329,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","State","owner_state","TextField",45329,7937,FALSE,"owner_state","owner_state",6,,FALSE,,FALSE,"551e5958-5338-457b-92a7-2abfcbb52c2e",14,0,71,396,581,18,FALSE,FALSE
5193330,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","ZIP","owner_zip","TextField",45329,7937,FALSE,"owner_zip","owner_zip",7,,FALSE,,FALSE,"11639072-575b-4d90-b1be-362184172322",14,0,80,496,581,19,FALSE,FALSE
5193331,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Phone","owner_phone","TextField",45329,7937,FALSE,"owner_phone","owner_phone",8,,FALSE,"<p>Nationwide strives to provide excellent customer service to our Members. By providing your telephone number, you authorize the Nationwide Family of Companies to contact you via telephone using automated technology to assist you with your account.</p>",FALSE,"95353a41-4f0c-4264-9dc6-dcee36d67bc5",15,0,147,69,563,9,FALSE,FALSE
5193332,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Email","owner_email","TextField",45329,7937,FALSE,"owner_email","owner_email",9,,FALSE,,FALSE,"9f9405c3-d405-4b69-b90c-5eb4731308b2",13,0,322,253,563,10,FALSE,FALSE
5193333,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Reasons for Submission","reason--group","RadioGroup",45329,7938,FALSE,"reason--group","reason--group",1,,FALSE,,FALSE,"46a73bda-b9d1-48fb-9371-54216eec7ec6",8,0,8,35,475,786,FALSE,FALSE
5193370,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Enter the Income Phase and set up new withdrawal","reason_income","RadioButton",45329,7938,FALSE,"reason_income","reason_income",1,5193333,FALSE,"<p>This will terminate any existing scheduled withdrawals, including Required Minimum Distributions, if any exist.</p><p><br></p><p><strong>IMPORTANT:</strong> When making this election, your income phase entry date will be the business day this form is received by Nationwide in good order with the exception for those requests with a specified start date that’s beyond the next contract anniversary. This date will lock in your payout percentage and stops the Minimum Income Benefit Value calculation (stops Minimum Income Benefit Credit Rate). The election will be processed if it is received before the close of the New York Stock Exchange (NYSE), generally 4:00 p.m. EST. If received after the close of the NYSE, this request will be processed the next business day.</p>",FALSE,"781e91f9-82e2-48a6-b64d-cec8b5776fec",,,,,,790,FALSE,TRUE
5193371,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Replace or change existing withdrawal","reason_replace","RadioButton",45329,7938,FALSE,"reason_replace","reason_replace",2,5193333,FALSE,,FALSE,"4343a551-4e57-4109-a546-4d2ccac70f1f",,,,,,791,FALSE,FALSE
5193372,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Terminate all existing withdrawals","reason_terminate","RadioButton",45329,7938,FALSE,"reason_terminate","reason_terminate",3,5193333,FALSE,,FALSE,"2cbda25c-a05a-4f07-8143-900065c4a12e",,,,,,787,FALSE,FALSE
5193334,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Scheduled Withdrawal Options","scheduled--group","RadioGroup",45329,7939,FALSE,"scheduled--group","scheduled--group",1,,FALSE,,FALSE,"6ad80c0c-023c-4389-9b3f-9d7d48b97961",8,0,8,56,173,811,FALSE,FALSE
5193335,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Specific Options","scheduled_specific--group","RadioGroup",45329,7939,FALSE,"scheduled_specific--group","scheduled_specific--group",2,5193374,FALSE,,FALSE,"2a1a33a3-853a-4c5c-88de-d95f5c7aaf7b",8,1,8,69,678,814,FALSE,FALSE
5193336,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Amount","scheduled_specific__amount","TextField",45329,7939,FALSE,"scheduled_specific__amount","scheduled_specific__amount",1,5193374,FALSE,,FALSE,"db1b7247-36df-42ef-b411-884cbffaf15f",13,1,171,153,722,264,FALSE,FALSE
5193373,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Maximum Lifetime Income Benefit Amount","scheduled_maximum","RadioButton",45329,7939,FALSE,"scheduled_maximum","scheduled_maximum",1,5193334,FALSE,"<p>This option will automatically decrease the scheduled amount to adjust for any withdrawals that you take outside of the scheduled amount, and will automatically increase the scheduled amount to adjust for any Income Step-ups calculated by Nationwide.</p><p><br></p><p>• If your start date is not within the first month after electing to enter the Income Phase, this option will calculate any accumulated amount since entering the Income Phase and will increase your first scheduled monthly withdrawal to include the accumulated amount.</p><p><br></p><p>• Additional withdrawals will recalculate the Maximum Lifetime Income Benefit Amount scheduled withdrawal amount. If withdrawals exceed your maximum allowable amount, your scheduled withdrawal will stop until after your next contract anniversary.</p>",FALSE,"a2173934-1372-4057-9d15-a8a1560f2487",,,,,,812,FALSE,TRUE
5193374,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Specific Amount","scheduled_specific","RadioButton",45329,7939,FALSE,"scheduled_specific","scheduled_specific",2,5193334,FALSE,"<p>This option may result in a reduction of your Lifetime Income Benefit Base. Nationwide will continue to withdraw the elected amount on a monthly basis until you notify us in writing to stop or change the amount.</p>",FALSE,"3f7f7411-f53f-4390-b0bd-43281d0552c1",,,,,,813,FALSE,TRUE
5193375,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Gross Withdrawal ","scheduled_specific__gross","RadioButton",45329,7939,FALSE,"scheduled_specific__gross","scheduled_specific__gross",1,5193335,FALSE,"<p>The total amount of the withdrawal and includes taxes withheld, any applicable Surrender Charge, and market value adjustment (MVA - this could be positive or negative, and only applicable in certain states) and/or recoupment of Unvested Bonus if applicable.</p>",FALSE,"3d474f48-dc9f-4cbf-b988-84896bae8c61",,,,,,815,FALSE,TRUE
5193376,"2025-01-20 16:27:58.998","2025-01-20 16:27:58.998","Cash Withdrawal","scheduled_specific__cash","RadioButton",45329,7939,FALSE,"scheduled_specific__cash","scheduled_specific__cash",2,5193335,FALSE,"<p>It is equal to the Gross Withdrawal minus taxes withheld, any applicable Surrender Charge, and MVA (this could be positive or negative, and only applicable in certain states) and/or recoupment of Unvested Bonus if applicable.</p>",FALSE,"07b557b0-c79e-4012-b96c-fdd728055057",,,,,,816,FALSE,TRUE
5193337,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Enter a Start Date","income_start","TextField",45329,7940,FALSE,"income_start","income_start",1,,FALSE,,FALSE,"ff25a737-6e52-4662-b900-9d28cdbdc748",13,1,130,121,580,265,FALSE,FALSE
5193338,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","One-time current lump sum calculated by the Contract Owner","rmd_one-time__lump","Checkbox",45329,7941,FALSE,"rmd_one-time__lump","rmd_one-time__lump",1,,FALSE,"<p><strong style=""color: rgb(13, 13, 13);"">I understand that electing this option will reduce or terminate future scheduled Lifetime Income Benefit Payment Amounts until after my next anniversary.</strong></p>",FALSE,"82355487-5f8d-4d7b-8da8-750515000273",8,1,8,35,115,270,FALSE,TRUE
5193339,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Withdrawal amount","rmd_one-time__amount","TextField",45329,7941,FALSE,"rmd_one-time__amount","rmd_one-time__amount",1,5193338,FALSE,"<p><br></p>",FALSE,"c9d69f0a-2f3c-485c-b406-a1df7e0d65a4",12,1,112,139,87,254,FALSE,FALSE
5193340,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Withdrawal Date","rmd_one-time__date","TextField",45329,7941,FALSE,"rmd_one-time__date","rmd_one-time__date",2,5193338,FALSE,,FALSE,"2fadc592-4ca5-44f5-87f9-35e301e8c709",13,1,160,163,59,253,FALSE,FALSE
5193341,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Payment Methods","payment--group","RadioGroup",45329,7942,FALSE,"payment--group","payment--group",1,,FALSE,,FALSE,"719743ed-bb22-4ca0-8666-162451cf638b",8,2,8,36,725,240,FALSE,FALSE
5193342,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Select an account type","payment_direct--group","RadioGroup",45329,7942,FALSE,"payment_direct--group","payment_direct--group",1,5193377,FALSE,"<p><br></p>",TRUE,"757401ed-609e-413c-8920-205ad235150c",8,2,8,63,652,251,FALSE,FALSE
5193343,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Bank Account Holder Name","payment_direct__name","TextField",45329,7942,FALSE,"payment_direct__name","payment_direct__name",3,5193377,FALSE,"<p>Must be contract owner. </p><p><br></p><p>For commercial accounts, please provide the name of the commercial bank account holder as well as the party authorized to sign for this account.</p>",FALSE,"25dd823c-bbba-4cdd-8d6e-40d255b69482",14,2,278,298,550,218,FALSE,FALSE
5193344,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Check here if this is a Commercial Account","payment_direct__commercial","Checkbox",45329,7942,FALSE,"payment_direct__commercial","payment_direct__commercial",2,5193377,FALSE,"<p>A commercial bank account is one that is owned by an entity (company, trust, etc.) rather than an individual person.</p><p><br></p><p><strong>NOTE:</strong> If the bank account is owned by a company or trust, additional documentation is required.</p>",FALSE,"6234b0e3-a688-4c40-a508-49a42b429993",8,2,8,48,597,250,FALSE,TRUE
5193345,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Financial Institution Name","payment_direct__institution","TextField",45329,7942,FALSE,"payment_direct__institution","payment_direct__institution",4,5193377,FALSE,,FALSE,"a1657c5d-962e-405e-8a90-332a966e6bb0",14,2,403,173,506,217,FALSE,FALSE
5193346,"2025-01-20 16:27:57.555","2025-04-29 16:49:33.801","Transit / ABA Routing Number","payment_direct__routing-number","TextField",45329,7942,FALSE,"payment_direct__routing-number","payment_direct__routing-number",5,5193343,FALSE,,FALSE,"cacd49d9-53bb-440b-993b-24ea13f5f9a5",14,2,209,187,488,220,FALSE,FALSE
